ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
4 1 4.6875 2.84071 0.99841 -1.20079 1.23972 -1.05668
5 1 4.68981 4.26001 0.999794 0.263351 -0.762303 -0.139314
6 1 5.91845 4.97133 1.00139 -0.798728 2.11584 0.9248
7 1 5.92001 6.39098 1.00063 -0.00403042 0.269154 0.420339
8 1 4.68971 7.09973 1.00079 1.13459 -1.16534 0.5251
9 1 2.22927 0.00165459 0.999983 -1.16929 2.07088 -0.0114275
10 1 3.45943 0.709443 1.00028 -0.0593237 -0.992275 0.184275
11 1 3.46063 2.12916 1.00078 0.698073 -0.54177 0.519993
12 1 2.23016 2.84114 1.00031 0.351746 1.46734 0.208414
13 1 2.23116 4.25756 0.999399 0.98093 -2.33424 -0.39898
14 1 3.45931 4.97003 0.998733 -0.120359 0.0167606 -0.842182
15 1 3.45854 6.39086 1.00011 -0.643126 1.19953 0.0748226
16 1 2.22623 7.09723 0.999699 -3.12824 -2.79179 -0.200281
17 1 1.00119 0.710641 0.999888 1.42777 0.784717 -0.0746207
18 1 1.0007 2.12803 0.999766 0.90889 -2.49631 -0.155312
19 1 1.00132 4.97166 1.00027 1.32731 2.28192 0.182353
20 1 1.0013 6.3892 1.00092 1.46011 -0.919537 0.612218
ITEM: TIMESTEP
4
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.68922 0.00257046 1.0004 1.13109 2.56376 0.201829
2 1 5.91796 0.71097 1.00019 -1.3972 0.944099 0.0921037
3 1 5.91758 2.12739 0.997863 -1.32511 -2.85186 -1.068
4 1 4.6869 2.84145 0.997882 -1.18759 1.72228 -1.05276
5 1 4.68993 4.25951 0.999724 0.197382 -1.25167 -0.141347
6 1 5.91798 4.97259 1.00185 -1.07829 2.9138 0.924076
7 1 5.9199 6.39105 1.00084 -0.43833 0.0203654 0.420987
8 1 4.69041 7.09899 1.00105 1.67495 -1.81261 0.525028
9 1 2.22854 0.00284888 0.999977 -1.71102 2.69759 -0.0112681
10 1 3.4594 0.708846 1.00037 -0.0670623 -1.39319 0.184869
11 1 3.46097 2.1289 1.00104 0.646411 -0.525249 0.516465
12 1 2.23035 2.84199 1.00042 0.399479 1.88391 0.20708
13 1 2.23166 4.25628 0.9992 0.989276 -2.75003 -0.397347
14 1 3.45925 4.97004 0.998313 -0.104901 0.0171171 -0.839525
15 1 3.45822 6.39156 1.00015 -0.63939 1.60886 0.0736947
16 1 2.22454 7.09568 0.999599 -3.59726 -3.39657 -0.199939
17 1 1.00201 0.711091 0.999851 1.83292 1.0075 -0.0747335
18 1 1.00123 2.12659 0.999689 1.21494 -3.24292 -0.154685
19 1 1.00206 4.97299 1.00037 1.63857 3.02128 0.181711
20 1 1.00212 6.38868 1.00123 1.82114 -1.17647 0.611762
ITEM: TIMESTEP
5
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.68992 0.00400785 1.0005 1.69033 3.17515 0.202091
2 1 5.91716 0.711496 1.00023 -1.81117 1.14962 0.0907315
3 1 5.91684 2.12578 0.997329 -1.64496 -3.56329 -1.06761
4 1 4.68632 2.84243 0.997357 -1.15096 2.17031 -1.04775
5 1 4.69001 4.25876 0.999652 0.135426 -1.70858 -0.143917
6 1 5.91737 4.97424 1.00231 -1.36207 3.68205 0.923143
7 1 5.91957 6.391 1.00105 -0.860598 -0.22021 0.4218
8 1 4.69138 7.09792 1.00131 2.19109 -2.44588 0.524934
9 1 2.22756 0.00435218 0.999971 -2.22845 3.30438 -0.0110612
10 1 3.45937 0.70805 1.00046 -0.0763637 -1.7797 0.185632
11 1 3.46128 2.12864 1.0013 0.581889 -0.504591 0.511939
12 1 2.23056 2.84303 1.00052 0.438773 2.24898 0.205391
13 1 2.23215 4.25481 0.999002 0.979803 -3.11345 -0.395257
14 1 3.45921 4.97004 0.997894 -0.0852506 0.0180945 -0.836105
15 1 3.4579 6.39246 1.00019 -0.63428 2.00561 0.0722362
16 1 2.22263 7.09384 0.999499 -4.02204 -3.97491 -0.199545
17 1 1.00302 0.711649 0.999813 2.21748 1.2151 -0.0748762
18 1 1.00191 2.12479 0.999611 1.53122 -3.94605 -0.153876
19 1 1.00296 4.97468 1.00046 1.96088 3.71493 0.180854
20 1 1.00312 6.38803 1.00153 2.14925 -1.42757 0.611241
ITEM: TIMESTEP
6
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.69091 0.00574561 1.00061 2.22594 3.76273 0.20242
2 1 5.91615 0.71212 1.00028 -2.20503 1.337 0.0891207
3 1 5.91594 2.12383 0.996795 -1.97658 -4.22371 -1.06721
4 1 4.68575 2.84363 0.996834 -1.09023 2.57311 -1.04167
5 1 4.69006 4.2578 0.99958 0.0804915 -2.12238 -0.146983
6 1 5.91662 4.97627 1.00277 -1.65218 4.40998 0.922001
7 1 5.91904 6.39083 1.00126 -1.26525 -0.449199 0.422759
8 1 4.6926 7.09654 1.00158 2.67583 -3.06004 0.524817
9 1 2.22632 0.00615326 0.999966 -2.71405 3.88608 -0.0108051
10 1 3.45933 0.707066 1.00055 -0.0867622 -2.14813 0.186563
11 1 3.46155 2.12839 1.00156 0.505886 -0.479259 0.506415
12 1 2.23079 2.84424 1.00062 0.467198 2.55336 0.203366
13 1 2.23263 4.25317 0.998805 0.951359 -3.41489 -0.392718
14 1 3.45917 4.97005 0.997476 -0.0616138 0.0190908 -0.831919
15 1 3.45759 6.39356 1.00022 -0.627537 2.38569 0.0704399
16 1 2.22052 7.09171 0.999399 -4.39582 -4.52153 -0.199129
17 1 1.00422 0.712306 0.999776 2.57569 1.40451 -0.0750472
18 1 1.00276 2.12264 0.999535 1.85878 -4.59584 -0.152883
19 1 1.00402 4.9767 1.00055 2.29484 4.35284 0.179761
20 1 1.00427 6.38725 1.00184 2.43905 -1.6694 0.6107
ITEM: TIMESTEP
7
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.69215 0.00777058 1.00071 2.72978 4.32139 0.202823
2 1 5.91495 0.712833 1.00032 -2.5728 1.50365 0.0873106
3 1 5.91487 2.12156 0.996262 -2.3202 -4.82389 -1.06686
4 1 4.68523 2.84501 0.996315 -1.00538 2.92045 -1.03454
5 1 4.69009 4.25664 0.999505 0.035272 -2.48286 -0.1505
6 1 5.91572 4.97865 1.00323 -1.95026 5.08719 0.92065
7 1 5.91831 6.39055 1.00147 -1.64669 -0.663255 0.423843
8 1 4.69406 7.09486 1.00184 3.12211 -3.64991 0.524679
